t,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,yaw,dyaw,power,mode_xy,mode_z
10.810000,0.012409072,-0.012222172,2.000252677,1.253182471,-1.246384201,0.025196336,2.436841637,-4.785974051,-0.019817780,-5.574611529,14.489476112,-1.690764582,0.000000000,0.000000000,true,0,0
10.820000,0.025061792,-0.024922856,2.000503363,1.277265157,-1.293502827,0.024912007,2.379008309,-4.636122246,-0.037204761,-5.986976827,15.466898402,-1.784906215,0.000000000,0.000000000,true,0,0
10.830000,0.037952380,-0.038087074,2.000750322,1.300749400,-1.339075464,0.024449275,2.317203645,-4.476915811,-0.055481395,-6.368878542,16.360402282,-1.868695108,0.000000000,0.000000000,true,0,0
10.840000,0.051074657,-0.051698913,2.000991726,1.323597008,-1.383012759,0.023799759,2.251732283,-4.309193929,-0.074544154,-6.720316673,17.169987752,-1.942131261,0.000000000,0.000000000,true,0,0
10.850000,0.064422080,-0.065741607,2.001225670,1.345772838,-1.425233755,0.022956116,2.182898857,-4.133795784,-0.094289511,-7.041291222,17.895654811,-2.005214673,0.000000000,0.000000000,true,0,0
10.860000,0.077987767,-0.080197624,2.001450180,1.367244794,-1.465665884,0.021912039,2.111008004,-3.951560561,-0.114613938,-7.331802186,18.537403462,-2.057945344,0.000000000,0.000000000,true,0,0
10.870000,0.091764533,-0.095048747,2.001663225,1.387983823,-1.504244973,0.020662253,2.036364359,-3.763327443,-0.135413909,-7.591849568,19.095233702,-2.100323275,0.000000000,0.000000000,true,0,0
10.880000,0.105744914,-0.110276160,2.001862725,1.407963920,-1.540915237,0.019202520,1.959272558,-3.569935615,-0.156585895,-7.821433365,19.569145532,-2.132348465,0.000000000,0.000000000,true,0,0
10.890000,0.119921204,-0.125860530,2.002046565,1.427162129,-1.575629287,0.017529640,1.880037237,-3.372224260,-0.178026369,-8.020553580,19.959138952,-2.154020915,0.000000000,0.000000000,true,0,0
10.900000,0.134285483,-0.141782094,2.002212600,1.445558535,-1.608348122,0.015641443,1.798963032,-3.171032564,-0.199631804,-8.189210211,20.265213963,-2.165340624,0.000000000,0.000000000,true,0,0
10.910000,0.148829646,-0.158020739,2.002358672,1.463136275,-1.639041134,0.013536799,1.716354578,-2.967199709,-0.221298672,-8.327403258,20.487370563,-2.166307593,0.000000000,0.000000000,true,0,0
10.920000,0.163545434,-0.174556089,2.002482614,1.479881528,-1.667686109,0.011215610,1.632516512,-2.761564880,-0.242923447,-8.435132723,20.625608754,-2.156921821,0.000000000,0.000000000,true,0,0
10.930000,0.178424465,-0.191367587,2.002582265,1.495783522,-1.694269222,0.008678815,1.547753469,-2.554967262,-0.264402599,-8.512398603,20.679928535,-2.137183308,0.000000000,0.000000000,true,0,0
10.940000,0.193458267,-0.208434581,2.002655478,1.510834530,-1.718785042,0.005928389,1.462370085,-2.348246038,-0.285632604,-8.559200901,20.650329906,-2.107092055,0.000000000,0.000000000,true,0,0
10.950000,0.208638303,-0.225736406,2.002700131,1.525029871,-1.741236529,0.002967339,1.376670996,-2.142240392,-0.306509931,-8.575539615,20.536812867,-2.066648062,0.000000000,0.000000000,true,0,0
10.960000,0.223956006,-0.243252468,2.002714136,1.538367913,-1.761635033,-0.000200289,1.290960838,-1.937789508,-0.326931056,-8.561414745,20.339377418,-2.015851328,0.000000000,0.000000000,true,0,0
10.970000,0.239402808,-0.260962328,2.002695453,1.550850067,-1.780000299,-0.003569416,1.205544246,-1.735732571,-0.346792449,-8.516826292,20.058023559,-1.954701853,0.000000000,0.000000000,true,0,0
10.980000,0.254970169,-0.278845789,2.002642097,1.562480792,-1.796360461,-0.007133927,1.120725857,-1.536908765,-0.365990584,-8.441774256,19.692751291,-1.883199638,0.000000000,0.000000000,true,0,0
10.990000,0.270649611,-0.296882975,2.002552147,1.573267593,-1.810752048,-0.010886672,1.036810306,-1.342157274,-0.384421932,-8.336258636,19.243560612,-1.801344682,0.000000000,0.000000000,true,0,0
11.000000,0.286432743,-0.315054417,2.002423763,1.583221023,-1.823219978,-0.014819465,0.954102230,-1.152317281,-0.401982968,-8.200279433,18.710451524,-1.709136985,0.000000000,0.000000000,true,0,0
11.010000,0.302311298,-0.333341138,2.002255188,1.592354549,-1.833817184,-0.018923134,0.872854491,-0.968076617,-0.418589721,-8.049368260,18.138830343,-1.612443858,0.000000000,0.000000000,true,0,0
11.020000,0.318277151,-0.351724714,2.002044763,1.600683133,-1.842600450,-0.023188059,0.793112866,-0.789517693,-0.434236452,-7.899056730,17.574103388,-1.517132611,0.000000000,0.000000000,true,0,0
11.030000,0.334322328,-0.370187289,2.001790921,1.608221807,-1.849626248,-0.027604709,0.714871358,-0.616571568,-0.448936979,-7.749344843,17.016270660,-1.423203243,0.000000000,0.000000000,true,0,0
11.040000,0.350439004,-0.388711567,2.001492194,1.614985541,-1.854950361,-0.032163691,0.638123970,-0.449169299,-0.462705123,-7.600232600,16.465332157,-1.330655754,0.000000000,0.000000000,true,0,0
11.050000,0.366619505,-0.407280808,2.001147204,1.620989246,-1.858627883,-0.036855750,0.562864707,-0.287241944,-0.475554701,-7.451720000,15.921287879,-1.239490144,0.000000000,0.000000000,true,0,0
11.060000,0.382856305,-0.425878817,2.000754666,1.626247775,-1.860713220,-0.041671769,0.489087571,-0.130720561,-0.487499532,-7.303807044,15.384137828,-1.149706414,0.000000000,0.000000000,true,0,0
11.070000,0.399142026,-0.444489944,2.000313385,1.630775918,-1.861260085,-0.046602771,0.416786567,0.020463793,-0.498553435,-7.156493730,14.853882002,-1.061304563,0.000000000,0.000000000,true,0,0
11.080000,0.415469438,-0.463099068,1.999822257,1.634588407,-1.860321504,-0.051639914,0.345955698,0.166380060,-0.508730229,-7.009780060,14.330520402,-0.974284591,0.000000000,0.000000000,true,0,0
11.090000,0.431831457,-0.481691597,1.999280262,1.637699913,-1.857949814,-0.056774498,0.276588967,0.307097182,-0.518043733,-6.863666034,13.814053029,-0.888646499,0.000000000,0.000000000,true,0,0
11.100000,0.448221148,-0.500253459,1.998686471,1.640125047,-1.854196661,-0.061997957,0.208680378,0.442684101,-0.526507766,-6.718151650,13.304479880,-0.804390286,0.000000000,0.000000000,true,0,0
11.110000,0.464631719,-0.518771095,1.998040035,1.641878361,-1.849113003,-0.067301868,0.142223935,0.573209760,-0.534136145,-6.573236910,12.801800958,-0.721515953,0.000000000,0.000000000,true,0,0
11.120000,0.481056524,-0.537231452,1.997340193,1.642974346,-1.842749107,-0.072677941,0.077213641,0.698743101,-0.540942691,-6.428921814,12.306016261,-0.640023499,0.000000000,0.000000000,true,0,0
11.130000,0.497489063,-0.555621975,1.996586263,1.643427434,-1.835154552,-0.078118028,0.013643500,0.819353066,-0.546941221,-6.285206360,11.817125791,-0.559912924,0.000000000,0.000000000,true,0,0
11.140000,0.513922978,-0.573930604,1.995777646,1.643251997,-1.826378227,-0.083614118,-0.048492485,0.935108597,-0.552145556,-6.142090550,11.335129546,-0.481184228,0.000000000,0.000000000,true,0,0
11.150000,0.530352055,-0.592145761,1.994913820,1.642462345,-1.816468332,-0.089158338,-0.109200310,1.046078638,-0.556569512,-5.999574384,10.860027527,-0.403837412,0.000000000,0.000000000,true,0,0
11.160000,0.546770225,-0.610256350,1.993994344,1.641072731,-1.805472376,-0.094742953,-0.168485971,1.152332129,-0.560226910,-5.857657860,10.391819733,-0.327872475,0.000000000,0.000000000,true,0,0
11.170000,0.563171557,-0.628251745,1.993018852,1.639097346,-1.793437181,-0.100360367,-0.226355466,1.253938013,-0.563131568,-5.716340980,9.930506166,-0.253289418,0.000000000,0.000000000,true,0,0
11.180000,0.579550266,-0.646121784,1.991987052,1.636550322,-1.780408878,-0.106003121,-0.282814790,1.350965233,-0.565297305,-5.575623744,9.476086824,-0.180088240,0.000000000,0.000000000,true,0,0
11.190000,0.595900705,-0.663856764,1.990898729,1.633445731,-1.766432909,-0.111663896,-0.337869939,1.443482730,-0.566737939,-5.435506150,9.028561708,-0.108268941,0.000000000,0.000000000,true,0,0
11.200000,0.612217369,-0.681447432,1.989753738,1.629797584,-1.751554026,-0.117335509,-0.391526911,1.531559448,-0.567467290,-5.295988200,8.587930818,-0.037831521,0.000000000,0.000000000,true,0,0
11.210000,0.628494892,-0.698884981,1.988552006,1.625619833,-1.735816293,-0.123010917,-0.443791702,1.615264327,-0.567499176,-5.157069893,8.154194154,0.031224019,0.000000000,0.000000000,true,0,0
11.220000,0.644728047,-0.716161040,1.987293530,1.620926371,-1.719263082,-0.128683214,-0.494670308,1.694666312,-0.566847416,-5.018751230,7.727351716,0.098897679,0.000000000,0.000000000,true,0,0
11.230000,0.660911746,-0.733267667,1.985978375,1.615731028,-1.701937080,-0.134345632,-0.544168726,1.769834343,-0.565525828,-4.881032210,7.307403503,0.165189461,0.000000000,0.000000000,true,0,0
11.240000,0.677041040,-0.750197346,1.984606673,1.610047577,-1.683880279,-0.139991544,-0.592292951,1.840837362,-0.563548233,-4.743912833,6.894349516,0.230099363,0.000000000,0.000000000,true,0,0
11.250000,0.693111116,-0.766942974,1.983178621,1.603889729,-1.665133986,-0.145614456,-0.639048981,1.907744314,-0.560928447,-4.607393100,6.488189755,0.293627386,0.000000000,0.000000000,true,0,0
11.260000,0.709117299,-0.783497862,1.981694481,1.597271138,-1.645738816,-0.151208018,-0.684442812,1.970624138,-0.557680291,-4.471473010,6.088924220,0.355773529,0.000000000,0.000000000,true,0,0
11.270000,0.725055049,-0.799855721,1.980154579,1.590205394,-1.625734697,-0.156766014,-0.728480440,2.029545779,-0.553817583,-4.336152563,5.696552911,0.416537793,0.000000000,0.000000000,true,0,0
11.280000,0.740919962,-0.816010657,1.978559300,1.582706030,-1.605160865,-0.162282367,-0.771167862,2.084578177,-0.549354142,-4.201431759,5.311075827,0.475920178,0.000000000,0.000000000,true,0,0
11.290000,0.756707769,-0.831957168,1.976909090,1.574786517,-1.584055868,-0.167751140,-0.812511074,2.135790276,-0.544303786,-4.067310599,4.932492970,0.533920683,0.000000000,0.000000000,true,0,0
11.300000,0.772414336,-0.847690130,1.975204455,1.566460269,-1.562457564,-0.173166533,-0.852516073,2.183251017,-0.538680334,-3.933789082,4.560804338,0.590539309,0.000000000,0.000000000,true,0,0
11.310000,0.788035663,-0.863204799,1.973445957,1.557740637,-1.540403122,-0.178522883,-0.891188854,2.227029344,-0.532497606,-3.800867209,4.196009932,0.645776056,0.000000000,0.000000000,true,0,0
11.320000,0.803567882,-0.878496794,1.971634213,1.548640912,-1.517929022,-0.183814667,-0.928535416,2.267194197,-0.525769419,-3.668544979,3.838109751,0.699630923,0.000000000,0.000000000,true,0,0
11.330000,0.819007258,-0.893562100,1.969769896,1.539174329,-1.495071053,-0.189036499,-0.964561753,2.303814519,-0.518509594,-3.536822392,3.487103797,0.752103911,0.000000000,0.000000000,true,0,0
11.340000,0.834350189,-0.908397053,1.967853733,1.529354058,-1.471864317,-0.194183132,-0.999273862,2.336959253,-0.510731948,-3.405699448,3.142992068,0.803195020,0.000000000,0.000000000,true,0,0
11.350000,0.849593204,-0.922998338,1.965886501,1.519193212,-1.448343224,-0.199249458,-1.032677741,2.366697341,-0.502450300,-3.275176148,2.805774565,0.852904249,0.000000000,0.000000000,true,0,0
11.360000,0.864732962,-0.937362982,1.963869029,1.508704844,-1.424541496,-0.204230504,-1.064779384,2.393097726,-0.493678469,-3.145252491,2.475451288,0.901231599,0.000000000,0.000000000,true,0,0
11.370000,0.879766253,-0.951488343,1.961802192,1.497901946,-1.400492165,-0.209121439,-1.095584789,2.416229348,-0.484430274,-3.015928478,2.152022237,0.948177070,0.000000000,0.000000000,true,0,0
11.380000,0.894689996,-0.965372108,1.959686916,1.486797449,-1.376227575,-0.213917568,-1.125099952,2.436161151,-0.474719534,-2.887204107,1.835487412,0.993740661,0.000000000,0.000000000,true,0,0
11.390000,0.909501239,-0.979012282,1.957524172,1.475404227,-1.351779378,-0.218614334,-1.153330870,2.452962077,-0.464560067,-2.759079380,1.525846812,1.037922373,0.000000000,0.000000000,true,0,0
11.400000,0.924197160,-0.992407187,1.955314975,1.463735093,-1.327178540,-0.223207320,-1.180283539,2.466701068,-0.453965692,-2.631554297,1.223100438,1.080722205,0.000000000,0.000000000,true,0,0
11.410000,0.938775064,-1.005555445,1.953060385,1.451802797,-1.302455334,-0.227692245,-1.205963955,2.477447066,-0.442950229,-2.504628857,0.927248290,1.122140159,0.000000000,0.000000000,true,0,0
11.420000,0.953232381,-1.018455984,1.950761504,1.439620034,-1.277639345,-0.232064967,-1.230378115,2.485269015,-0.431527496,-2.378303060,0.638290368,1.162176233,0.000000000,0.000000000,true,0,0
11.430000,0.967566672,-1.031108019,1.948419473,1.427199436,-1.252759470,-0.236321483,-1.253532015,2.490235855,-0.419711311,-2.252576906,0.356226672,1.200830427,0.000000000,0.000000000,true,0,0
11.440000,0.981775619,-1.043511055,1.946035475,1.414553575,-1.227843915,-0.240457928,-1.275431652,2.492416529,-0.407515493,-2.127450396,0.081057201,1.238102742,0.000000000,0.000000000,true,0,0
11.450000,0.995857034,-1.055664871,1.943610728,1.401694964,-1.202920197,-0.244470573,-1.296083022,2.491879979,-0.394953862,-2.002923529,-0.187218043,1.273993178,0.000000000,0.000000000,true,0,0
11.460000,1.009808851,-1.067569521,1.941146488,1.388636055,-1.178015143,-0.248355831,-1.315492121,2.488695149,-0.382040236,-1.878996305,-0.448599062,1.308501735,0.000000000,0.000000000,true,0,0
11.470000,1.023629129,-1.079225323,1.938644047,1.375389242,-1.153154892,-0.252110251,-1.333664947,2.482930979,-0.368788434,-1.755668725,-0.703085855,1.341628412,0.000000000,0.000000000,true,0,0
11.480000,1.037316051,-1.090632853,1.936104730,1.361966857,-1.128364892,-0.255730519,-1.350607494,2.474656412,-0.355212274,-1.632940788,-0.950678423,1.373373210,0.000000000,0.000000000,true,0,0
11.490000,1.050867922,-1.101792938,1.933529895,1.348381173,-1.103669902,-0.259213461,-1.366325761,2.463940391,-0.341325576,-1.510812494,-1.191376764,1.403736128,0.000000000,0.000000000,true,0,0
11.500000,1.064283170,-1.112706648,1.930920929,1.334644403,-1.079093992,-0.262556041,-1.380825743,2.450851858,-0.327142158,-1.389283844,-1.425180880,1.432717167,0.000000000,0.000000000,true,0,0
11.510000,1.077560347,-1.123375292,1.928279251,1.320768699,-1.054660543,-0.265755361,-1.394113437,2.435459754,-0.312675839,-1.268354837,-1.652090770,1.460316327,0.000000000,0.000000000,true,0,0
11.520000,1.090698122,-1.133800409,1.925606308,1.306766155,-1.030392246,-0.268808661,-1.406194839,2.417833023,-0.297940437,-1.148025473,-1.872106434,1.486533608,0.000000000,0.000000000,true,0,0
11.530000,1.103695287,-1.143983761,1.922903574,1.292648804,-1.006311102,-0.271713319,-1.417075945,2.398040606,-0.282949773,-1.028295753,-2.085227872,1.511369009,0.000000000,0.000000000,true,0,0
11.540000,1.116550755,-1.153927326,1.920172546,1.278428617,-0.982438423,-0.274466852,-1.426762753,2.376151446,-0.267717664,-0.909165676,-2.291455084,1.534822530,0.000000000,0.000000000,true,0,0
11.550000,1.129263556,-1.163633293,1.917414748,1.264117510,-0.958794832,-0.277066914,-1.435261257,2.352234486,-0.252257928,-0.790635242,-2.490788071,1.556894173,0.000000000,0.000000000,true,0,0
11.560000,1.141832842,-1.173104053,1.914631726,1.249727333,-0.935400263,-0.279511298,-1.442577456,2.326358666,-0.236584386,-0.672704451,-2.683226832,1.577583936,0.000000000,0.000000000,true,0,0
11.570000,1.154257879,-1.182342193,1.911825048,1.235269882,-0.912273959,-0.281797935,-1.448717345,2.298592930,-0.220710856,-0.555373304,-2.868771367,1.596891820,0.000000000,0.000000000,true,0,0
11.580000,1.166538054,-1.191350488,1.908996300,1.220756887,-0.889434474,-0.283924894,-1.453686921,2.269006219,-0.204651156,-0.438641801,-3.047421676,1.614817824,0.000000000,0.000000000,true,0,0
11.590000,1.178672870,-1.200131898,1.906147088,1.206200024,-0.866899675,-0.285890383,-1.457492180,2.237667477,-0.188419106,-0.322509940,-3.219177759,1.631361949,0.000000000,0.000000000,true,0,0
11.600000,1.190661947,-1.208689555,1.903279036,1.191610905,-0.844686735,-0.287692748,-1.460139119,2.204645645,-0.172028523,-0.206977723,-3.384039617,1.646524195,0.000000000,0.000000000,true,0,0
11.610000,1.202505019,-1.217026761,1.900393782,1.177001083,-0.822812142,-0.289330472,-1.461633733,2.170009665,-0.155493228,-0.092045149,-3.542007248,1.660304561,0.000000000,0.000000000,true,0,0
11.620000,1.214201938,-1.225146978,1.897492980,1.162382051,-0.801291692,-0.290802176,-1.461982020,2.133828481,-0.138827039,0.022287781,-3.693080654,1.672703048,0.000000000,0.000000000,true,0,0
11.630000,1.225752668,-1.233053825,1.894578296,1.147765244,-0.780140493,-0.292106622,-1.461189977,2.096171033,-0.122043773,0.136021068,-3.837259834,1.683719656,0.000000000,0.000000000,true,0,0
11.640000,1.237157288,-1.240751067,1.891651409,1.133162033,-0.759372963,-0.293242708,-1.459263598,2.057106265,-0.105157252,0.249154712,-3.974544788,1.693354384,0.000000000,0.000000000,true,0,0
11.650000,1.248415992,-1.248242609,1.888714006,1.118583733,-0.739002829,-0.294209469,-1.456208881,2.016703118,-0.088181292,0.361688713,-4.104935517,1.701607233,0.000000000,0.000000000,true,0,0
11.660000,1.259529083,-1.255532492,1.885767787,1.104041596,-0.719043132,-0.295006081,-1.452031822,1.975030535,-0.071129713,0.473623070,-4.228432020,1.708478203,0.000000000,0.000000000,true,0,0
11.670000,1.270496981,-1.262624881,1.882814454,1.089546817,-0.699506220,-0.295631857,-1.446738419,1.932157458,-0.054016334,0.584957784,-4.345034296,1.713967293,0.000000000,0.000000000,true,0,0
11.680000,1.281320215,-1.269524065,1.879855721,1.075110529,-0.680403755,-0.296086248,-1.440334666,1.888152830,-0.036854974,0.695692854,-4.454742347,1.718074504,0.000000000,0.000000000,true,0,0
11.690000,1.291999424,-1.276234441,1.876893302,1.060743805,-0.661746706,-0.296368843,-1.432826560,1.843085592,-0.019659450,0.805828281,-4.557556173,1.720799836,0.000000000,0.000000000,true,0,0
11.700000,1.302535359,-1.282760518,1.873928917,1.046457659,-0.643545355,-0.296479369,-1.424220099,1.797024687,-0.002443583,0.915364065,-4.653475772,1.722143288,0.000000000,0.000000000,true,0,0
11.710000,1.312928882,-1.289106899,1.870964289,1.032263045,-0.625809294,-0.296417693,-1.414521278,1.750039057,0.014778809,1.024300206,-4.742501146,1.722104861,0.000000000,0.000000000,true,0,0
11.720000,1.323180962,-1.295278284,1.868001138,1.018170855,-0.608547426,-0.296183817,-1.403736094,1.702197645,0.031993908,1.132636703,-4.824632293,1.720684555,0.000000000,0.000000000,true,0,0
11.730000,1.333292677,-1.301279456,1.865041186,1.004191924,-0.591767964,-0.295777885,-1.391870543,1.653569392,0.049187894,1.240373557,-4.899869215,1.717882369,0.000000000,0.000000000,true,0,0
11.740000,1.343265214,-1.307115277,1.862086153,0.990337025,-0.575478432,-0.295200176,-1.378930621,1.604223241,0.066346949,1.347510768,-4.968211912,1.713698304,0.000000000,0.000000000,true,0,0
